date,rain,temp,humidity,wind,pressure,tmax,weather_model,location_id,q,flow_source,r3,r7,qp,rp,tp,wp,severity,district
2016-05-15,261.80000,25.23750,93.83333,23.00000,1006.53333,25.90000,ERA5,hanwella,52.70000,GloFAS v4 consolidated,355.50000,433.20000,99.67742,98.38710,0.32258,95.80645,2,Colombo
2016-05-16,44.00000,27.01667,89.83333,23.30000,1004.01250,28.00000,ERA5,hanwella,45.34000,GloFAS v4 consolidated,361.40000,468.40000,99.03226,99.67742,3.54839,97.74194,2,Colombo
2016-05-17,51.80000,26.51250,92.16667,24.30000,1004.70000,27.90000,ERA5,hanwella,43.67000,GloFAS v4 consolidated,357.60000,492.20000,98.38710,99.03226,2.90323,99.03226,2,Colombo
2016-05-18,12.00000,28.52500,86.04167,22.20000,1006.17500,31.30000,ERA5,hanwella,37.28000,GloFAS v4 consolidated,107.80000,482.50000,97.74194,97.09677,45.16129,94.19355,1,Colombo
2016-05-19,30.30000,27.70417,89.45833,18.30000,1007.51667,30.60000,ERA5,hanwella,34.40000,GloFAS v4 consolidated,94.10000,493.60000,97.09677,96.45161,30.96774,79.35484,1,Colombo
2016-05-20,10.20000,28.19583,85.91667,16.30000,1008.01250,30.40000,ERA5,hanwella,31.06000,GloFAS v4 consolidated,52.50000,465.70000,96.45161,86.12903,27.74194,55.80645,1,Colombo
2016-05-21,13.50000,28.26250,87.79167,16.30000,1009.11667,30.30000,ERA5,hanwella,28.24000,GloFAS v4 consolidated,54.00000,423.60000,95.80645,88.70968,25.48387,55.80645,1,Colombo
2016-05-22,13.00000,29.01250,86.25000,16.90000,1010.29583,31.80000,ERA5,hanwella,26.35000,GloFAS v4 consolidated,36.70000,174.80000,95.16129,70.32258,59.35484,63.22581,1,Colombo
2016-05-23,9.10000,28.95417,85.79167,19.40000,1010.45417,31.50000,ERA5,hanwella,24.88000,GloFAS v4 consolidated,35.60000,139.90000,94.51613,68.06452,49.67742,86.12903,0,Colombo
2016-05-24,14.00000,28.48750,86.45833,16.10000,1010.47500,31.30000,ERA5,hanwella,23.89000,GloFAS v4 consolidated,36.10000,102.10000,93.87097,69.35484,45.16129,53.54839,0,Colombo
2016-05-25,3.30000,28.78333,84.25000,18.10000,1009.56667,31.50000,ERA5,hanwella,22.99000,GloFAS v4 consolidated,26.40000,93.40000,93.22581,56.45161,49.67742,76.77419,0,Colombo
2016-05-26,4.80000,29.15000,84.91667,17.00000,1009.46250,32.00000,ERA5,hanwella,21.96000,GloFAS v4 consolidated,22.10000,67.90000,91.29032,51.29032,68.70968,64.19355,0,Colombo
2016-05-27,29.20000,27.05417,89.62500,16.30000,1010.87500,29.20000,ERA5,hanwella,22.12000,GloFAS v4 consolidated,37.30000,86.90000,92.58065,71.93548,9.35484,55.80645,0,Colombo
2016-05-28,14.80000,27.29167,87.25000,16.40000,1010.72917,29.90000,ERA5,hanwella,22.07000,GloFAS v4 consolidated,48.80000,88.20000,91.93548,84.19355,17.41935,57.09677,0,Colombo
2016-05-29,9.90000,27.75000,86.87500,14.30000,1009.40417,29.70000,ERA5,hanwella,21.23000,GloFAS v4 consolidated,53.90000,85.10000,90.64516,88.06452,14.51613,38.70968,0,Colombo
2016-05-30,19.80000,27.75833,87.45833,17.20000,1009.36250,30.20000,ERA5,hanwella,20.83000,GloFAS v4 consolidated,44.50000,95.80000,90.00000,79.67742,23.22581,67.74194,0,Colombo
2016-05-31,17.10000,27.44583,89.00000,15.00000,1010.06250,28.90000,ERA5,hanwella,20.73000,GloFAS v4 consolidated,46.80000,98.90000,89.35484,82.90323,8.06452,44.83871,0,Colombo
2016-06-01,5.70000,28.25417,86.50000,18.80000,1010.19167,31.10000,ERA5,hanwella,20.09000,GloFAS v4 consolidated,42.60000,101.30000,99.00000,85.66667,87.00000,65.33333,2,Colombo
2016-06-02,7.50000,28.51667,85.75000,16.60000,1009.46250,30.90000,ERA5,hanwella,19.14000,GloFAS v4 consolidated,30.30000,104.00000,97.00000,72.33333,80.33333,26.66667,1,Colombo
2016-06-03,8.20000,28.49583,85.25000,18.10000,1008.98333,31.00000,ERA5,hanwella,18.36000,GloFAS v4 consolidated,21.40000,83.00000,95.66667,45.00000,84.66667,54.66667,1,Colombo
2016-06-04,5.60000,28.55833,86.04167,17.10000,1008.94167,30.50000,ERA5,hanwella,17.66000,GloFAS v4 consolidated,21.30000,73.80000,94.33333,44.33333,61.66667,37.00000,0,Colombo
2016-06-05,4.40000,28.50417,86.45833,18.60000,1009.71667,30.90000,ERA5,hanwella,16.82000,GloFAS v4 consolidated,18.20000,68.30000,92.33333,38.00000,80.33333,62.66667,0,Colombo
2016-06-06,3.20000,28.42917,83.20833,17.10000,1009.85417,30.70000,ERA5,hanwella,16.02000,GloFAS v4 consolidated,13.20000,51.70000,88.33333,19.00000,70.33333,37.00000,0,Colombo
2016-06-07,11.90000,27.74167,86.20833,22.90000,1010.07917,30.50000,ERA5,hanwella,15.26000,GloFAS v4 consolidated,19.50000,46.50000,85.00000,41.00000,61.66667,97.00000,1,Colombo
2016-06-08,14.30000,26.97500,87.75000,20.20000,1010.51250,29.00000,ERA5,hanwella,14.81000,GloFAS v4 consolidated,29.40000,55.10000,81.66667,67.33333,6.33333,84.66667,0,Colombo
2016-06-09,10.40000,27.65417,87.20833,18.70000,1010.96250,30.70000,ERA5,hanwella,14.52000,GloFAS v4 consolidated,36.60000,58.00000,80.33333,80.33333,70.33333,63.66667,0,Colombo
2016-06-10,5.10000,27.88750,87.25000,17.10000,1011.51667,30.00000,ERA5,hanwella,13.96000,GloFAS v4 consolidated,29.80000,54.90000,73.66667,69.00000,38.00000,37.00000,0,Colombo
2016-06-11,3.20000,28.37917,83.50000,17.40000,1011.35000,31.00000,ERA5,hanwella,13.35000,GloFAS v4 consolidated,18.70000,52.50000,68.33333,39.33333,84.66667,43.00000,0,Colombo
2016-06-12,35.60000,27.43750,87.83333,15.90000,1011.37500,30.00000,ERA5,hanwella,14.49000,GloFAS v4 consolidated,43.90000,83.70000,79.00000,87.00000,38.00000,19.33333,0,Colombo
2016-06-13,5.60000,27.98750,85.33333,18.10000,1011.32083,30.70000,ERA5,hanwella,15.11000,GloFAS v4 consolidated,44.40000,86.10000,84.33333,87.66667,70.33333,54.66667,0,Colombo
2016-06-14,7.90000,28.53333,85.91667,18.90000,1010.27500,30.90000,ERA5,hanwella,14.49000,GloFAS v4 consolidated,49.10000,82.10000,79.00000,91.00000,80.33333,67.33333,0,Colombo
2016-06-15,3.40000,28.73333,80.45833,25.10000,1009.18750,30.80000,ERA5,hanwella,13.86000,GloFAS v4 consolidated,16.90000,71.20000,73.00000,35.00000,75.33333,99.00000,2,Colombo
2016-06-16,2.50000,28.36667,84.00000,19.00000,1008.09583,29.90000,ERA5,hanwella,13.22000,GloFAS v4 consolidated,13.80000,63.30000,66.66667,20.33333,31.00000,68.66667,0,Colombo
2016-06-17,5.90000,27.88333,85.45833,19.40000,1007.54167,29.30000,ERA5,hanwella,12.68000,GloFAS v4 consolidated,11.80000,64.10000,63.00000,14.33333,12.66667,77.33333,0,Colombo
2016-06-18,13.90000,27.26250,85.25000,18.80000,1007.66250,29.10000,ERA5,hanwella,13.42000,GloFAS v4 consolidated,22.30000,74.80000,70.33333,48.66667,7.66667,65.33333,0,Colombo
2016-06-19,9.40000,27.75000,83.62500,19.20000,1007.60417,29.90000,ERA5,hanwella,14.21000,GloFAS v4 consolidated,29.20000,48.60000,76.33333,66.33333,31.00000,72.33333,0,Colombo
2016-06-20,23.50000,27.55833,82.87500,25.60000,1007.53333,29.90000,ERA5,hanwella,16.18000,GloFAS v4 consolidated,46.80000,66.50000,89.00000,90.33333,31.00000,99.66667,2,Colombo
2016-06-21,10.20000,27.26667,85.20833,19.30000,1007.71250,29.40000,ERA5,hanwella,16.58000,GloFAS v4 consolidated,43.10000,68.80000,91.00000,86.33333,16.33333,75.33333,0,Colombo
2016-06-22,6.00000,27.95833,83.08333,20.90000,1009.00000,30.30000,ERA5,hanwella,15.94000,GloFAS v4 consolidated,39.70000,71.40000,87.66667,83.00000,53.00000,90.66667,0,Colombo
2016-06-23,0.90000,28.19583,78.75000,19.20000,1008.80833,30.10000,ERA5,hanwella,15.03000,GloFAS v4 consolidated,17.10000,69.80000,83.33333,36.33333,43.66667,72.33333,0,Colombo
2016-06-24,0.30000,28.18333,79.91667,19.30000,1008.14583,30.20000,ERA5,hanwella,14.07000,GloFAS v4 consolidated,7.20000,64.20000,75.66667,5.66667,48.66667,75.33333,0,Colombo
2016-06-25,0.10000,28.16250,78.91667,22.30000,1009.05000,30.40000,ERA5,hanwella,13.16000,GloFAS v4 consolidated,1.30000,50.40000,65.66667,1.33333,57.00000,95.00000,1,Colombo
2016-06-26,0.90000,28.08750,84.95833,18.30000,1009.49583,30.60000,ERA5,hanwella,12.40000,GloFAS v4 consolidated,1.30000,41.90000,61.00000,1.33333,66.00000,59.33333,0,Colombo
2016-06-27,6.60000,28.01250,84.45833,17.10000,1008.68750,30.50000,ERA5,hanwella,11.79000,GloFAS v4 consolidated,7.60000,25.00000,55.66667,6.33333,61.66667,37.00000,0,Colombo
2016-06-28,6.30000,27.57083,85.33333,18.20000,1009.53333,30.00000,ERA5,hanwella,11.53000,GloFAS v4 consolidated,13.80000,21.10000,53.00000,20.33333,38.00000,57.00000,0,Colombo
2016-06-29,2.20000,27.62083,87.08333,16.80000,1009.93333,29.40000,ERA5,hanwella,11.45000,GloFAS v4 consolidated,15.10000,17.30000,52.33333,26.33333,16.33333,29.33333,0,Colombo
2016-06-30,1.60000,28.26250,85.62500,15.40000,1009.42500,30.60000,ERA5,hanwella,10.94000,GloFAS v4 consolidated,10.10000,18.00000,51.00000,11.33333,66.00000,13.33333,0,Colombo
2016-07-01,5.10000,28.12917,85.75000,18.70000,1008.92917,30.80000,ERA5,hanwella,10.51000,GloFAS v4 consolidated,8.90000,22.80000,86.77419,32.58065,80.96774,69.03226,0,Colombo
2016-07-02,0.70000,28.53333,83.50000,17.60000,1009.38750,31.00000,ERA5,hanwella,10.32000,GloFAS v4 consolidated,7.40000,23.40000,84.83871,22.90323,88.38710,51.61290,0,Colombo
2016-07-03,1.10000,28.85833,80.66667,11.50000,1009.01667,32.10000,ERA5,hanwella,9.76000,GloFAS v4 consolidated,6.90000,23.60000,80.00000,20.96774,99.67742,1.61290,2,Colombo
2016-07-04,1.80000,28.33750,83.20833,16.90000,1009.60417,30.90000,ERA5,hanwella,9.21000,GloFAS v4 consolidated,3.60000,18.80000,76.45161,8.38710,84.83871,41.93548,0,Colombo
2016-07-05,2.00000,28.35000,81.25000,16.20000,1009.70000,30.70000,ERA5,hanwella,8.73000,GloFAS v4 consolidated,4.90000,14.50000,70.00000,12.25806,77.09677,33.54839,0,Colombo
2016-07-06,2.20000,28.27083,81.33333,19.50000,1009.40417,30.90000,ERA5,hanwella,8.29000,GloFAS v4 consolidated,6.00000,14.50000,62.90323,17.74194,84.83871,80.32258,0,Colombo
2016-07-07,1.50000,28.43750,81.41667,17.20000,1009.51250,31.00000,ERA5,hanwella,7.87000,GloFAS v4 consolidated,5.70000,14.40000,56.45161,15.80645,88.38710,44.51613,0,Colombo
2016-07-08,7.10000,27.97917,85.08333,18.70000,1009.81250,30.40000,ERA5,hanwella,7.59000,GloFAS v4 consolidated,10.80000,16.40000,49.67742,39.67742,65.16129,69.03226,0,Colombo
2016-07-09,12.50000,27.90833,86.79167,19.50000,1009.99583,29.70000,ERA5,hanwella,7.57000,GloFAS v4 consolidated,21.10000,28.20000,48.70968,70.32258,32.25806,80.32258,0,Colombo
2016-07-10,7.50000,27.79167,85.75000,20.10000,1009.75417,29.90000,ERA5,hanwella,7.71000,GloFAS v4 consolidated,27.10000,34.60000,52.58065,85.16129,42.90323,86.12903,0,Colombo
2016-07-11,4.90000,28.19167,82.66667,18.80000,1009.22917,30.40000,ERA5,hanwella,7.67000,GloFAS v4 consolidated,24.90000,37.70000,51.29032,80.32258,65.16129,71.61290,0,Colombo
2016-07-12,2.50000,27.78750,83.25000,17.30000,1010.03333,29.30000,ERA5,hanwella,7.49000,GloFAS v4 consolidated,14.90000,38.20000,46.77419,55.16129,19.03226,47.09677,0,Colombo
2016-07-13,1.90000,27.61250,83.87500,15.20000,1009.25833,29.70000,ERA5,hanwella,7.41000,GloFAS v4 consolidated,9.30000,37.90000,45.48387,35.16129,32.25806,17.41935,0,Colombo
2016-07-14,4.10000,27.63750,83.91667,18.80000,1008.13750,29.80000,ERA5,hanwella,7.13000,GloFAS v4 consolidated,8.50000,40.50000,39.35484,29.67742,38.38710,71.61290,0,Colombo
2016-07-15,3.90000,27.10000,86.87500,13.70000,1008.57083,29.50000,ERA5,hanwella,7.05000,GloFAS v4 consolidated,9.90000,37.30000,33.54839,37.09677,24.51613,8.38710,0,Colombo
2016-07-16,7.40000,27.12917,84.58333,20.60000,1010.21250,29.30000,ERA5,hanwella,7.26000,GloFAS v4 consolidated,15.40000,32.20000,43.22581,57.41935,19.03226,91.29032,0,Colombo
2016-07-17,5.80000,26.47917,88.95833,13.00000,1011.75833,28.80000,ERA5,hanwella,7.59000,GloFAS v4 consolidated,17.10000,30.50000,49.67742,60.32258,9.67742,6.12903,0,Colombo
2016-07-18,5.40000,27.31667,85.75000,14.60000,1011.35833,29.50000,ERA5,hanwella,7.71000,GloFAS v4 consolidated,18.60000,31.00000,52.58065,63.54839,24.51613,12.90323,0,Colombo
2016-07-19,0.00000,27.80417,81.04167,15.50000,1010.05000,30.20000,ERA5,hanwella,7.71000,GloFAS v4 consolidated,11.20000,28.50000,52.58065,42.90323,58.38710,20.96774,0,Colombo
2016-07-20,0.90000,27.90000,82.66667,17.70000,1008.96667,30.20000,ERA5,hanwella,7.26000,GloFAS v4 consolidated,6.30000,27.50000,43.22581,18.70968,58.38710,54.83871,0,Colombo
2016-07-21,0.90000,27.71250,83.83333,21.30000,1008.80000,29.60000,ERA5,hanwella,6.96000,GloFAS v4 consolidated,1.80000,24.30000,30.96774,2.25806,27.09677,95.16129,1,Colombo
2016-07-22,1.50000,27.81250,79.50000,23.10000,1009.05000,29.70000,ERA5,hanwella,6.69000,GloFAS v4 consolidated,3.30000,21.90000,22.25806,6.77419,32.25806,97.74194,1,Colombo
2016-07-23,8.30000,27.18333,83.16667,18.60000,1008.89583,29.60000,ERA5,hanwella,6.53000,GloFAS v4 consolidated,10.70000,22.80000,18.70968,39.03226,27.09677,67.09677,0,Colombo
2016-07-24,14.20000,26.61250,86.91667,17.90000,1008.39167,28.20000,ERA5,hanwella,6.85000,GloFAS v4 consolidated,24.00000,31.20000,26.45161,76.45161,2.25806,58.70968,0,Colombo
2016-07-25,10.00000,26.85000,86.00000,16.20000,1008.29167,29.70000,ERA5,hanwella,7.49000,GloFAS v4 consolidated,32.50000,35.80000,46.77419,90.64516,32.25806,33.54839,0,Colombo
2016-07-26,16.70000,26.60000,87.95833,15.30000,1008.12500,29.00000,ERA5,hanwella,7.75000,GloFAS v4 consolidated,40.90000,52.50000,55.16129,93.87097,13.22581,18.70968,0,Colombo
2016-07-27,24.10000,26.44583,89.20833,15.80000,1008.92917,28.60000,ERA5,hanwella,8.57000,GloFAS v4 consolidated,50.80000,75.70000,67.41935,98.38710,6.45161,27.09677,1,Colombo
2016-07-28,1.00000,27.37500,84.25000,16.60000,1008.88333,29.30000,ERA5,hanwella,9.21000,GloFAS v4 consolidated,41.80000,75.80000,76.45161,94.51613,19.03226,39.35484,0,Colombo
2016-07-29,8.40000,27.07500,87.87500,15.40000,1008.99583,30.00000,ERA5,hanwella,8.82000,GloFAS v4 consolidated,33.50000,82.70000,70.64516,91.29032,47.41935,19.67742,0,Colombo
2016-07-30,7.30000,27.33750,85.62500,17.10000,1010.17500,29.70000,ERA5,hanwella,8.95000,GloFAS v4 consolidated,16.70000,81.70000,72.58065,59.67742,32.25806,43.54839,0,Colombo
2016-07-31,5.30000,27.45417,85.16667,15.50000,1011.02917,29.60000,ERA5,hanwella,9.00000,GloFAS v4 consolidated,21.00000,72.80000,73.22581,69.35484,27.09677,20.96774,0,Colombo
2016-08-01,2.20000,27.87500,82.45833,18.20000,1010.25417,30.30000,ERA5,hanwella,9.00000,GloFAS v4 consolidated,14.80000,65.00000,45.48387,48.70968,71.61290,62.25806,0,Colombo
2016-08-02,1.50000,28.10833,79.08333,18.90000,1008.90417,30.50000,ERA5,hanwella,8.62000,GloFAS v4 consolidated,9.00000,49.80000,42.90323,34.83871,80.00000,74.51613,0,Colombo
2016-08-03,2.40000,28.11250,78.83333,19.50000,1008.52917,30.40000,ERA5,hanwella,8.20000,GloFAS v4 consolidated,6.10000,28.10000,38.06452,23.22581,75.80645,82.25806,0,Colombo
2016-08-04,0.60000,27.95000,84.04167,15.20000,1009.10417,29.90000,ERA5,hanwella,7.83000,GloFAS v4 consolidated,4.50000,27.70000,32.58065,16.45161,53.54839,14.19355,0,Colombo
2016-08-05,2.50000,28.34167,81.12500,19.10000,1009.70417,31.10000,ERA5,hanwella,7.49000,GloFAS v4 consolidated,5.50000,21.80000,28.70968,20.96774,96.45161,77.09677,1,Colombo
2016-08-06,0.30000,28.46667,79.66667,19.10000,1009.60000,31.30000,ERA5,hanwella,7.24000,GloFAS v4 consolidated,3.40000,14.80000,23.87097,11.93548,98.70968,77.09677,1,Colombo
2016-08-07,0.90000,28.12083,81.79167,19.20000,1010.18750,31.00000,ERA5,hanwella,6.89000,GloFAS v4 consolidated,3.70000,10.40000,15.80645,14.19355,94.83871,79.03226,0,Colombo
2016-08-08,1.90000,28.03750,83.04167,16.50000,1010.42500,30.80000,ERA5,hanwella,6.60000,GloFAS v4 consolidated,3.10000,10.10000,11.93548,10.00000,90.00000,32.90323,0,Colombo
2016-08-09,0.80000,27.73333,84.75000,19.00000,1010.42500,30.10000,ERA5,hanwella,6.43000,GloFAS v4 consolidated,3.60000,9.40000,9.35484,13.22581,61.93548,75.80645,0,Colombo
2016-08-10,0.50000,28.13750,82.00000,19.80000,1010.95417,31.20000,ERA5,hanwella,6.33000,GloFAS v4 consolidated,3.20000,7.50000,8.06452,10.64516,97.74194,84.19355,1,Colombo
2016-08-11,2.40000,27.92500,82.66667,17.80000,1011.48750,30.90000,ERA5,hanwella,6.21000,GloFAS v4 consolidated,3.70000,9.30000,7.41935,14.19355,92.90323,56.77419,0,Colombo
2016-08-12,4.00000,27.90000,83.95833,18.40000,1011.19583,29.90000,ERA5,hanwella,6.13000,GloFAS v4 consolidated,6.90000,10.80000,5.48387,26.77419,53.54839,66.45161,0,Colombo
2016-08-13,6.60000,27.74167,85.41667,21.00000,1010.77500,29.90000,ERA5,hanwella,6.43000,GloFAS v4 consolidated,13.00000,17.10000,9.35484,44.83871,53.54839,90.64516,0,Colombo
2016-08-14,3.10000,27.78333,85.29167,17.40000,1010.46250,29.70000,ERA5,hanwella,6.73000,GloFAS v4 consolidated,13.70000,19.30000,12.58065,46.77419,45.16129,50.32258,0,Colombo
2016-08-15,4.50000,27.82917,83.62500,21.40000,1010.13333,29.80000,ERA5,hanwella,6.85000,GloFAS v4 consolidated,14.20000,21.90000,14.83871,47.41935,48.70968,92.90323,0,Colombo
2016-08-16,4.50000,27.63333,84.58333,22.70000,1009.30417,29.30000,ERA5,hanwella,7.28000,GloFAS v4 consolidated,12.10000,25.60000,24.83871,42.25806,29.35484,97.74194,1,Colombo
2016-08-17,2.90000,27.80417,82.54167,16.20000,1008.69167,30.00000,ERA5,hanwella,7.51000,GloFAS v4 consolidated,11.90000,28.00000,29.35484,41.61290,57.74194,27.41935,0,Colombo
2016-08-18,1.60000,27.64583,83.08333,20.00000,1008.47917,30.10000,ERA5,hanwella,7.36000,GloFAS v4 consolidated,9.00000,27.20000,26.77419,34.83871,61.93548,86.45161,0,Colombo
2016-08-19,3.20000,28.05417,80.12500,22.30000,1008.40833,30.80000,ERA5,hanwella,7.17000,GloFAS v4 consolidated,7.70000,26.40000,20.96774,30.00000,90.00000,94.83871,0,Colombo
2016-08-20,3.10000,27.81250,82.79167,21.10000,1008.21250,30.90000,ERA5,hanwella,6.98000,GloFAS v4 consolidated,7.90000,22.90000,17.09677,32.58065,92.90323,91.61290,0,Colombo
2016-08-21,1.40000,27.65000,85.45833,17.50000,1008.53333,30.00000,ERA5,hanwella,6.78000,GloFAS v4 consolidated,7.70000,21.20000,13.22581,30.00000,57.74194,53.22581,0,Colombo
2016-08-22,14.20000,27.15000,87.25000,16.50000,1009.49167,28.50000,ERA5,hanwella,6.82000,GloFAS v4 consolidated,18.70000,30.90000,13.87097,53.87097,6.12903,32.90323,0,Colombo
2016-08-23,8.90000,27.19167,86.29167,18.40000,1009.58750,28.90000,ERA5,hanwella,7.89000,GloFAS v4 consolidated,24.50000,35.30000,33.87097,65.80645,14.51613,66.45161,0,Colombo
2016-08-24,6.10000,27.87917,83.91667,18.80000,1009.05000,30.60000,ERA5,hanwella,8.59000,GloFAS v4 consolidated,29.20000,38.50000,42.25806,69.35484,83.87097,72.25806,0,Colombo
2016-08-25,5.30000,27.40833,83.62500,19.90000,1009.52917,29.30000,ERA5,hanwella,8.44000,GloFAS v4 consolidated,20.30000,42.20000,40.96774,58.06452,29.35484,85.48387,0,Colombo
2016-08-26,9.80000,27.40833,84.08333,17.30000,1009.54583,29.90000,ERA5,hanwella,9.26000,GloFAS v4 consolidated,21.20000,48.80000,48.06452,61.61290,53.54839,47.41935,0,Colombo
2016-08-27,4.70000,27.17917,83.91667,18.90000,1010.20417,29.30000,ERA5,hanwella,9.94000,GloFAS v4 consolidated,19.80000,50.40000,57.09677,55.80645,29.35484,74.51613,0,Colombo
2016-08-28,2.60000,27.29583,85.54167,17.80000,1009.81250,29.60000,ERA5,hanwella,9.57000,GloFAS v4 consolidated,17.10000,51.60000,51.93548,50.64516,41.61290,56.77419,0,Colombo
2016-08-29,1.80000,27.25833,84.41667,19.80000,1008.98333,29.20000,ERA5,hanwella,9.14000,GloFAS v4 consolidated,9.10000,39.20000,46.45161,35.80645,24.83871,84.19355,0,Colombo
2016-08-30,17.70000,26.91250,85.33333,16.20000,1008.52500,29.40000,ERA5,hanwella,9.35000,GloFAS v4 consolidated,22.10000,48.00000,49.67742,62.90323,32.90323,27.41935,0,Colombo
2016-08-31,11.40000,26.73333,87.66667,16.60000,1010.09583,29.90000,ERA5,hanwella,9.96000,GloFAS v4 consolidated,30.90000,53.30000,57.74194,75.16129,53.54839,34.83871,0,Colombo
2016-09-01,5.20000,27.17083,83.45833,19.00000,1010.90000,29.80000,ERA5,hanwella,10.09000,GloFAS v4 consolidated,34.30000,53.20000,79.66667,79.33333,47.66667,84.33333,0,Colombo
2016-09-02,7.00000,26.34583,88.62500,18.50000,1011.25417,28.10000,ERA5,hanwella,9.86000,GloFAS v4 consolidated,23.60000,50.40000,74.00000,59.00000,10.33333,79.66667,0,Colombo
2016-09-03,5.00000,27.15417,84.33333,18.40000,1011.28333,29.90000,ERA5,hanwella,10.02000,GloFAS v4 consolidated,17.20000,50.70000,77.33333,46.66667,53.66667,78.33333,0,Colombo
2016-09-04,6.30000,26.86250,87.87500,15.30000,1012.30417,29.00000,ERA5,hanwella,10.04000,GloFAS v4 consolidated,18.30000,54.40000,78.33333,49.00000,21.33333,35.00000,0,Colombo
2016-09-05,1.40000,27.52500,83.16667,17.60000,1012.82500,30.20000,ERA5,hanwella,10.07000,GloFAS v4 consolidated,12.70000,54.00000,79.00000,35.66667,66.33333,68.00000,0,Colombo
2016-09-06,1.30000,27.42500,84.20833,17.70000,1012.62917,30.10000,ERA5,hanwella,9.67000,GloFAS v4 consolidated,9.00000,37.60000,71.66667,24.33333,62.00000,69.66667,0,Colombo
2016-09-07,0.60000,27.58750,78.62500,16.30000,1011.47500,30.20000,ERA5,hanwella,9.23000,GloFAS v4 consolidated,3.30000,26.80000,68.33333,11.66667,66.33333,52.33333,0,Colombo
2016-09-08,0.00000,26.81667,79.12500,15.90000,1011.47083,29.30000,ERA5,hanwella,8.71000,GloFAS v4 consolidated,1.90000,21.60000,62.00000,8.33333,29.00000,46.66667,0,Colombo
2016-09-09,2.60000,27.24167,81.79167,18.20000,1011.37083,29.90000,ERA5,hanwella,8.25000,GloFAS v4 consolidated,3.20000,17.20000,55.33333,11.00000,53.66667,76.66667,0,Colombo
2016-09-10,2.50000,27.28750,83.95833,20.10000,1010.77083,30.20000,ERA5,hanwella,8.06000,GloFAS v4 consolidated,5.10000,14.70000,48.33333,14.66667,66.33333,93.33333,0,Colombo
2016-09-11,2.50000,27.47500,82.29167,19.80000,1009.50417,29.80000,ERA5,hanwella,7.81000,GloFAS v4 consolidated,7.60000,10.90000,42.00000,19.33333,47.66667,89.66667,0,Colombo
2016-09-12,2.40000,27.11667,84.25000,17.60000,1009.24167,29.50000,ERA5,hanwella,7.57000,GloFAS v4 consolidated,7.40000,11.90000,37.00000,18.00000,35.00000,68.00000,0,Colombo
2016-09-13,3.00000,27.45417,82.62500,18.70000,1009.43333,29.80000,ERA5,hanwella,7.34000,GloFAS v4 consolidated,7.90000,13.60000,32.66667,20.33333,47.66667,82.33333,0,Colombo
2016-09-14,4.50000,27.70417,82.37500,20.30000,1009.12083,29.80000,ERA5,hanwella,7.13000,GloFAS v4 consolidated,9.90000,17.50000,28.33333,29.00000,47.66667,94.66667,0,Colombo
2016-09-15,5.70000,27.25417,86.95833,16.60000,1009.48750,29.70000,ERA5,hanwella,7.09000,GloFAS v4 consolidated,13.20000,23.20000,27.66667,36.66667,42.66667,57.33333,0,Colombo
